Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1563,16890783,"Álvaro Dueñas González","2026-09-15 10:47:01",0.73486,3,varo610
1564,16746393,"Ishir Singhal","2026-08-23 17:11:01",0.73415,1,ishirsinghal
1565,16795825,yuichi10,"2026-08-31 08:56:51",0.73228,2,yuichi10
1566,16813354,bunharu,"2026-09-08 11:37:28",0.73228,4,bunharu
1567,16782589,zinong,"2026-08-28 07:06:55",0.73182,1,zinong
1568,16926253,"Aditya Sharma #8","2026-09-19 17:23:41",0.73135,2,adityasharma711
1569,16697256,"amit poonia","2026-08-09 18:33:28",0.72995,1,amitpoonia10
1570,16915969,"Mohit Yadav","2026-09-21 10:53:13",0.72831,1,mohityd2007
1571,16548809,加藤了大,"2026-07-30 03:36:49",0.72620,2,kaasryou
1572,16551701,"Sankalp Nagineni","2026-08-02 15:20:57",0.72597,1,sankalpnagineni
1573,16598851,"Rohit Kumar #4","2026-07-25 19:48:07",0.72574,1,devrohitkumar
1574,16633070,"Shamil Arslanov (homomorfism)","2026-07-31 18:44:28",0.72550,1,hashshes
1575,16720061,Kagglefel_20,"2026-08-18 11:52:25",0.72550,1,kagglefel20
1576,16541015,Amjedalabsy,"2026-09-14 12:34:53",0.72550,2,amjedalabsy
1577,16908353,Febriyansyah,"2026-09-16 23:33:09",0.72550,1,febriyansyahresearch
1578,16921673,"Yuichi Yoshino","2026-09-20 10:13:30",0.72527,1,yuichiyoshino
1579,16932623,"Fakhri Ismail Andika","2026-09-21 00:42:33",0.72410,2,fakhriismailandika
1580,16940782,"Alisher Toxanbayev - 26MD0376","2026-09-22 15:02:40",0.72387,4,atoxanbayev
1581,16937025,"Muzanbekova Kamila - 26MD0368","2026-09-22 10:32:44",0.71942,2,muzanbekovakamila
1582,16689621,"Артем Артемьев","2026-08-10 11:24:22",0.71662,1,artemartemev123321
1583,16863620,Micchy,"2026-09-23 06:20:19",0.71405,9,kijio0906
1584,16747239,antraticBear,"2026-08-24 12:01:04",0.71381,1,antraticbear
1585,16780658,"Benie kelia","2026-08-27 17:51:57",0.71264,1,beniekelia
1586,16726737,DavitPoghosyan2007,"2026-08-15 23:38:58",0.71241,1,davitpoghosyan2007
1587,16724617,"Piyusha Dhende","2026-08-15 08:29:34",0.71054,1,piyushadhende
1588,16770183,"PUSKAR _JAISWAL_723","2026-08-25 10:59:00",0.71031,2,puskarjaiswal723
1589,16906744,"Okky Sudibyo","2026-09-18 16:55:27",0.70680,2,okkysr
1590,16739901,"DARUL ISLAM 2233081316","2026-09-07 06:28:55",0.70166,1,darulislam2233081316
1591,16698662,SASSSSYYYY,"2026-08-12 09:34:44",0.69885,2,"chloeho8921,sonreysiaooi"
1592,16744302,"Russell Hassan","2026-08-19 18:10:40",0.69581,1,russellhassan563
1593,16668245,"Максим Конаков","2026-08-05 15:52:59",0.68459,2,biostev
1594,16094947,Arhemzaad,"2026-08-20 14:17:54",0.67056,5,arhemzaad
1595,16611302,"Dona AHOUANSOU","2026-07-28 22:01:48",0.63689,1,donaahouansou
1596,16772705,"Angel Herberth Alarcon Zavala","2026-09-02 00:10:23",0.63011,1,angelherberthalarcon
1597,16636917,"Keyur P F","2026-08-01 20:00:30",0.62754,1,keyurpf
1598,16583276,"Javier Márquez","2026-07-30 19:08:29",0.62730,1,javiermrz
1599,16705384,Aaditya,"2026-08-11 12:00:15",0.62193,1,aaditya081
1600,16634101,EL9721,"2026-08-01 17:36:19",0.61187,1,el9721
1601,16771813,"JON ABBY","2026-08-26 15:32:45",0.60392,1,jonabby
1602,16641663,"H A S I L","2026-08-03 10:34:46",0.59480,1,haaazziy
1603,16791996,"Partha Sarathi","2026-08-30 08:36:03",0.56558,1,parthasarathi35
1604,16932969,youcine64,"2026-09-21 13:31:46",0.54570,1,youcine64
1605,15379085,Volodiya,"2026-08-10 10:41:34",0.53963,1,riminis
1606,16793015,wkdbskwsm,"2026-08-30 12:26:54",0.52186,2,wkdbskwsm
1607,16904060,Vishal_inv,"2026-09-16 04:16:36",0.50689,1,vishalinv
1608,15465799,Ritesh-2006,"2026-07-27 08:09:23",0.50596,4,ritesh2006
1609,16914813,st3beme,"2026-09-17 20:57:39",0.50596,6,st3beme
1610,16693964,"dokinka soup","2026-08-10 15:40:38",0.50128,3,dokinkasoup
1611,16602357,"Jeh Dadina","2026-07-26 16:21:06",0.49684,1,jehdadina
1612,16852014,"Xiao Zhiyan","2026-09-08 02:07:09",0.49473,1,xiaozhiyan
0,8717309,sample_submission.csv,"2022-02-11 14:09:06",0.49310,1,
1613,16480884,"Taichi Mizutani","2026-07-27 02:19:12",0.49310,1,tsugoyuvgyi
1614,16698006,"Julian Kaps","2026-08-09 22:52:49",0.49310,1,juliankaps
1615,16712180,"konishi tomohiro","2026-08-12 11:51:41",0.49310,2,konishitomohiro
1616,16742235,BHUMIKAGARG12,"2026-08-21 09:20:47",0.49310,3,bhumikagarg12
1617,16769891,"Aswitha Mullapudi","2026-08-25 09:13:35",0.49310,1,mullapudiaswitha
1618,16785852,Kodel-dev,"2026-08-28 21:12:14",0.49310,1,kodeldev
1619,16797313,"Subham Swagat Mohapatra","2026-09-01 00:09:33",0.49310,1,subhamswagat
1620,16871253,"jyothirmayee ammu","2026-09-11 06:41:35",0.49310,2,jyothirmayeeammu
1621,16918396,"Yashu Tati","2026-09-18 05:03:28",0.49310,1,yashutati
1622,16918465,"Parvathi Gogineni","2026-09-18 05:22:40",0.49310,1,parvathigogineni
1623,16921863,"ادم عبده","2026-09-18 17:01:14",0.49310,5,abdh778
1624,16923482,"Bashar Mohammed Ali ","2026-09-19 04:53:44",0.49310,1,basharmohammedali
1625,16838687,"Ayush Ghosh","2026-09-19 07:20:25",0.49310,1,ayushghosh8
1626,16929651,"Shehzad Baloch","2026-09-23 15:02:56",0.49310,1,shehzadbaloch
1627,16617277,AyanZeeshan11,"2026-07-30 05:43:18",0.42085,2,ayanzeeshan11
1628,16712691,"Jay Cheng","2026-08-12 14:42:21",0.25555,5,jayhaha
1629,16558842,"Andris Ruse","2026-07-27 04:06:46",0.00000,1,andrisruse
1630,16590777,"murat unsal","2026-07-27 13:54:30",0.00000,1,skyulf
1631,11255486,SandeepAlbertMathias,"2026-08-07 05:01:56",0.00000,1,sandeepmathias
1632,16672683,khiladikabaap,"2026-08-08 08:29:39",0.00000,1,khiladikabaap
1633,16688053,"Atharv Santosh","2026-08-09 00:42:27",0.00000,2,atharvsantosh
1634,16723152,"Manuk Mkheyan","2026-08-14 19:09:11",0.00000,1,manukmkheyan
1635,16893769,"André Carrillo Montero","2026-09-15 02:04:05",0.00000,1,andrcarrillomontero
